lambda n k
1285E-9 2.157671 0 
1287.5E-9 2.156699 0 
1290E-9 2.155733 0 
1292.5E-9 2.154774 0 
1295E-9 2.15382 0 
1297.5E-9 2.152873 0 
1300E-9 2.151931 0 
1302.5E-9 2.150995 0 
1305E-9 2.150065 0 
1307.5E-9 2.14914 0 
1310E-9 2.148221 0 
1312.5E-9 2.147308 0 
1315E-9 2.146399 0 
1317.5E-9 2.145497 0 
1320E-9 2.144599 0 
1322.5E-9 2.143707 0 
1325E-9 2.14282 0 
1327.5E-9 2.141937 0 
1330E-9 2.14106 0 
1332.5E-9 2.140188 0 
1335E-9 2.139321 0 
1337.5E-9 2.138458 0 
1340E-9 2.1376 0 
1342.5E-9 2.136747 0 
1345E-9 2.135899 0 
1347.5E-9 2.135055 0 
1350E-9 2.134215 0 
1352.5E-9 2.13338 0 
1355E-9 2.132549 0 
1357.5E-9 2.131723 0 
1360E-9 2.130901 0 
1362.5E-9 2.130083 0 
1365E-9 2.129269 0 
1367.5E-9 2.128459 0 
1370E-9 2.127653 0 
1372.5E-9 2.126851 0 
1375E-9 2.126054 0 
1377.5E-9 2.12526 0 
1380E-9 2.12447 0 
1382.5E-9 2.123683 0 
1385E-9 2.122901 0 
1387.5E-9 2.122122 0 
1390E-9 2.121346 0 
1392.5E-9 2.120575 0 
1395E-9 2.119807 0 
1397.5E-9 2.119042 0 
1400E-9 2.118281 0 
1402.5E-9 2.117523 0 
1405E-9 2.116769 0 
1407.5E-9 2.116018 0 
1410E-9 2.11527 0 
1412.5E-9 2.114526 0 
1415E-9 2.113785 0 
1417.5E-9 2.113046 0 
1420E-9 2.112311 0 
1422.5E-9 2.11158 0 
1425E-9 2.110851 0 
1427.5E-9 2.110125 0 
1430E-9 2.109402 0 
1432.5E-9 2.108682 0 
1435E-9 2.107965 0 
1437.5E-9 2.107251 0 
1440E-9 2.10654 0 
1442.5E-9 2.105832 0 
1445E-9 2.105126 0 
1447.5E-9 2.104423 0 
1450E-9 2.103723 0 
1452.5E-9 2.103025 0 
1455E-9 2.10233 0 
1457.5E-9 2.101638 0 
1460E-9 2.100948 0 
1462.5E-9 2.100261 0 
1465E-9 2.099576 0 
1467.5E-9 2.098894 0 
1470E-9 2.098214 0 
1472.5E-9 2.097537 0 
1475E-9 2.096862 0 
1477.5E-9 2.096189 0 
1480E-9 2.095519 0 
1482.5E-9 2.094851 0 
1485E-9 2.094186 0 
1487.5E-9 2.093522 0 
1490E-9 2.092861 0 
1492.5E-9 2.092202 0 
1495E-9 2.091545 0 
1497.5E-9 2.09089 0 
1500E-9 2.090238 0 
1502.5E-9 2.089587 0 
1505E-9 2.088939 0 
1507.5E-9 2.088293 0 
1510E-9 2.087648 0 
1512.5E-9 2.087006 0 
1515E-9 2.086366 0 
1517.5E-9 2.085727 0 
1520E-9 2.085091 0 
1522.5E-9 2.084456 0 
1525E-9 2.083824 0 
1527.5E-9 2.083193 0 
1530E-9 2.082564 0 
1532.5E-9 2.081937 0 
1535E-9 2.081312 0 
1537.5E-9 2.080688 0 
1540E-9 2.080066 0 
1542.5E-9 2.079446 0 
1545E-9 2.078828 0 
1547.5E-9 2.078211 0 
1550E-9 2.077596 0 
1552.5E-9 2.076983 0 
1555E-9 2.076371 0 
1557.5E-9 2.075761 0 
1560E-9 2.075152 0 
1562.5E-9 2.074545 0 
1565E-9 2.07394 0 
1567.5E-9 2.073336 0 
1570E-9 2.072734 0 
1572.5E-9 2.072133 0 
1575E-9 2.071534 0 
1577.5E-9 2.070936 0 
1580E-9 2.070339 0 
1582.5E-9 2.069744 0 
1585E-9 2.069151 0 
1587.5E-9 2.068559 0 
1590E-9 2.067968 0 
1592.5E-9 2.067379 0 
1595E-9 2.06679 0 
1597.5E-9 2.066204 0 
1600E-9 2.065618 0 
1602.5E-9 2.065034 0 
1605E-9 2.064451 0 
1607.5E-9 2.06387 0 
1610E-9 2.063289 0 
1612.5E-9 2.06271 0 
1615E-9 2.062132 0 
1617.5E-9 2.061556 0 
1620E-9 2.06098 0 
1622.5E-9 2.060406 0 
1625E-9 2.059833 0 
1627.5E-9 2.059261 0 
1630E-9 2.05869 0 
1632.5E-9 2.05812 0 
1635E-9 2.057552 0 
1637.5E-9 2.056984 0 
1640E-9 2.056418 0 
1642.5E-9 2.055853 0 
1645E-9 2.055289 0 
1647.5E-9 2.054725 0 
1650E-9 2.054163 0 
1652.5E-9 2.053602 0 
1655E-9 2.053042 0 
1657.5E-9 2.052483 0 
1660E-9 2.051924 0 
1662.5E-9 2.051367 0 
1665E-9 2.050811 0 
1667.5E-9 2.050256 0 
1670E-9 2.049701 0 
1672.5E-9 2.049148 0 
1675E-9 2.048596 0 
1677.5E-9 2.048044 0 
1680E-9 2.047493 0 
1682.5E-9 2.046943 0 
1685E-9 2.046394 0 
1687.5E-9 2.045846 0 
1690E-9 2.045299 0 
