lambda n k
1205E-9 2.179554 0 
1207.5E-9 2.17855 0 
1210E-9 2.177555 0 
1212.5E-9 2.176568 0 
1215E-9 2.175589 0 
1217.5E-9 2.174617 0 
1220E-9 2.173653 0 
1222.5E-9 2.172697 0 
1225E-9 2.171747 0 
1227.5E-9 2.170805 0 
1230E-9 2.16987 0 
1232.5E-9 2.168942 0 
1235E-9 2.168021 0 
1237.5E-9 2.167107 0 
1240E-9 2.1662 0 
1242.5E-9 2.165299 0 
1245E-9 2.164405 0 
1247.5E-9 2.163517 0 
1250E-9 2.162636 0 
1252.5E-9 2.161761 0 
1255E-9 2.160892 0 
1257.5E-9 2.160029 0 
1260E-9 2.159173 0 
1262.5E-9 2.158322 0 
1265E-9 2.157477 0 
1267.5E-9 2.156638 0 
1270E-9 2.155804 0 
1272.5E-9 2.154977 0 
1275E-9 2.154154 0 
1277.5E-9 2.153337 0 
1280E-9 2.152526 0 
1282.5E-9 2.15172 0 
1285E-9 2.150919 0 
1287.5E-9 2.150123 0 
1290E-9 2.149333 0 
1292.5E-9 2.148547 0 
1295E-9 2.147767 0 
1297.5E-9 2.146991 0 
