lambda n k
1182.5E-9 1.953074 0.031161 
1185E-9 1.952834 0.0311 
1187.5E-9 1.952595 0.031038 
1190E-9 1.952358 0.030977 
1192.5E-9 1.952123 0.030916 
1195E-9 1.951891 0.030855 
1197.5E-9 1.95166 0.030795 
1200E-9 1.951431 0.030734 
1202.5E-9 1.951203 0.030674 
1205E-9 1.950978 0.030614 
1207.5E-9 1.950755 0.030555 
1210E-9 1.950533 0.030495 
1212.5E-9 1.950313 0.030436 
1215E-9 1.950095 0.030377 
1217.5E-9 1.949878 0.030318 
1220E-9 1.949664 0.03026 
1222.5E-9 1.949451 0.030201 
1225E-9 1.94924 0.030143 
1227.5E-9 1.94903 0.030085 
1230E-9 1.948822 0.030028 
1232.5E-9 1.948616 0.02997 
1235E-9 1.948411 0.029913 
1237.5E-9 1.948208 0.029856 
1240E-9 1.948006 0.029799 
1242.5E-9 1.947806 0.029742 
1245E-9 1.947608 0.029686 
1247.5E-9 1.947411 0.029629 
1250E-9 1.947215 0.029573 
1252.5E-9 1.947021 0.029517 
1255E-9 1.946829 0.029462 
1257.5E-9 1.946638 0.029406 
1260E-9 1.946449 0.029351 
1262.5E-9 1.94626 0.029296 
1265E-9 1.946074 0.029241 
1267.5E-9 1.945889 0.029186 
1270E-9 1.945705 0.029132 
1272.5E-9 1.945522 0.029077 
1275E-9 1.945341 0.029023 
1277.5E-9 1.945161 0.028969 
1280E-9 1.944983 0.028916 
1282.5E-9 1.944806 0.028862 
1285E-9 1.94463 0.028809 
1287.5E-9 1.944455 0.028755 
1290E-9 1.944282 0.028702 
1292.5E-9 1.94411 0.02865 
1295E-9 1.943939 0.028597 
1297.5E-9 1.943769 0.028545 
1300E-9 1.943601 0.028492 
1302.5E-9 1.943434 0.02844 
1305E-9 1.943268 0.028388 
1307.5E-9 1.943103 0.028337 
1310E-9 1.94294 0.028285 
1312.5E-9 1.942777 0.028234 
1315E-9 1.942616 0.028183 
1317.5E-9 1.942456 0.028132 
1320E-9 1.942297 0.028081 
1322.5E-9 1.942139 0.02803 
1325E-9 1.941982 0.02798 
1327.5E-9 1.941827 0.027929 
1330E-9 1.941672 0.027879 
1332.5E-9 1.941519 0.027829 
1335E-9 1.941366 0.02778 
1337.5E-9 1.941215 0.02773 
1340E-9 1.941065 0.027681 
1342.5E-9 1.940915 0.027631 
1345E-9 1.940767 0.027582 
1347.5E-9 1.94062 0.027533 
1350E-9 1.940474 0.027484 
1352.5E-9 1.940328 0.027436 
1355E-9 1.940184 0.027387 
1357.5E-9 1.940041 0.027339 
1360E-9 1.939899 0.027291 
1362.5E-9 1.939757 0.027243 
1365E-9 1.939617 0.027195 
1367.5E-9 1.939477 0.027148 
1370E-9 1.939339 0.0271 
1372.5E-9 1.939201 0.027053 
1375E-9 1.939065 0.027006 
1377.5E-9 1.938929 0.026959 
1380E-9 1.938794 0.026912 
1382.5E-9 1.93866 0.026865 
1385E-9 1.938527 0.026819 
1387.5E-9 1.938395 0.026772 
1390E-9 1.938263 0.026726 
1392.5E-9 1.938133 0.02668 
1395E-9 1.938003 0.026634 
1397.5E-9 1.937875 0.026589 
1400E-9 1.937747 0.026543 
1402.5E-9 1.937619 0.026498 
1405E-9 1.937493 0.026452 
1407.5E-9 1.937368 0.026407 
1410E-9 1.937243 0.026362 
1412.5E-9 1.937119 0.026317 
1415E-9 1.936996 0.026273 
1417.5E-9 1.936874 0.026228 
1420E-9 1.936752 0.026184 
1422.5E-9 1.936631 0.026139 
1425E-9 1.936511 0.026095 
1427.5E-9 1.936392 0.026051 
1430E-9 1.936273 0.026007 
1432.5E-9 1.936156 0.025964 
1435E-9 1.936039 0.02592 
1437.5E-9 1.935922 0.025877 
1440E-9 1.935807 0.025833 
1442.5E-9 1.935692 0.02579 
1445E-9 1.935578 0.025747 
1447.5E-9 1.935464 0.025704 
1450E-9 1.935352 0.025662 
1452.5E-9 1.93524 0.025619 
1455E-9 1.935128 0.025577 
1457.5E-9 1.935018 0.025534 
1460E-9 1.934908 0.025492 
1462.5E-9 1.934798 0.02545 
1465E-9 1.93469 0.025408 
1467.5E-9 1.934582 0.025367 
1470E-9 1.934474 0.025325 
1472.5E-9 1.934368 0.025284 
1475E-9 1.934262 0.025242 
1477.5E-9 1.934156 0.025201 
1480E-9 1.934051 0.02516 
1482.5E-9 1.933947 0.025119 
1485E-9 1.933844 0.025078 
1487.5E-9 1.933741 0.025037 
1490E-9 1.933638 0.024997 
1492.5E-9 1.933537 0.024956 
1495E-9 1.933436 0.024916 
1497.5E-9 1.933335 0.024876 
1500E-9 1.933235 0.024836 
1502.5E-9 1.933136 0.024796 
1505E-9 1.933037 0.024756 
1507.5E-9 1.932939 0.024716 
1510E-9 1.932841 0.024677 
1512.5E-9 1.932745 0.024637 
1515E-9 1.932648 0.024598 
1517.5E-9 1.932552 0.024559 
1520E-9 1.932457 0.024519 
1522.5E-9 1.932362 0.024481 
1525E-9 1.932268 0.024442 
1527.5E-9 1.932174 0.024403 
1530E-9 1.932081 0.024364 
1532.5E-9 1.931988 0.024326 
1535E-9 1.931896 0.024287 
1537.5E-9 1.931805 0.024249 
1540E-9 1.931714 0.024211 
1542.5E-9 1.931623 0.024173 
1545E-9 1.931533 0.024135 
1547.5E-9 1.931443 0.024097 
1550E-9 1.931355 0.02406 
1552.5E-9 1.931266 0.024022 
1555E-9 1.931178 0.023985 
1557.5E-9 1.93109 0.023947 
1560E-9 1.931003 0.02391 
1562.5E-9 1.930917 0.023873 
1565E-9 1.930831 0.023836 
1567.5E-9 1.930745 0.023799 
1570E-9 1.93066 0.023762 
1572.5E-9 1.930575 0.023726 
1575E-9 1.930491 0.023689 
1577.5E-9 1.930408 0.023653 
1580E-9 1.930324 0.023616 
1582.5E-9 1.930242 0.02358 
1585E-9 1.930159 0.023544 
1587.5E-9 1.930077 0.023508 
1590E-9 1.929996 0.023472 
1592.5E-9 1.929915 0.023436 
1595E-9 1.929834 0.023401 
1597.5E-9 1.929754 0.023365 
1600E-9 1.929675 0.02333 
1602.5E-9 1.929595 0.023294 
1605E-9 1.929517 0.023259 
1607.5E-9 1.929438 0.023224 
1610E-9 1.92936 0.023189 
1612.5E-9 1.929283 0.023154 
1615E-9 1.929205 0.023119 
1617.5E-9 1.929129 0.023084 
1620E-9 1.929052 0.02305 
1622.5E-9 1.928976 0.023015 
1625E-9 1.928901 0.022981 
1627.5E-9 1.928826 0.022946 
1630E-9 1.928751 0.022912 
1632.5E-9 1.928677 0.022878 
1635E-9 1.928603 0.022844 
1637.5E-9 1.928529 0.02281 
1640E-9 1.928456 0.022776 
1642.5E-9 1.928383 0.022743 
1645E-9 1.928311 0.022709 
1647.5E-9 1.928239 0.022675 
1650E-9 1.928167 0.022642 
1652.5E-9 1.928096 0.022609 
1655E-9 1.928025 0.022575 
1657.5E-9 1.927954 0.022542 
1660E-9 1.927884 0.022509 
1662.5E-9 1.927814 0.022476 
1665E-9 1.927745 0.022443 
1667.5E-9 1.927676 0.02241 
1670E-9 1.927607 0.022378 
1672.5E-9 1.927539 0.022345 
1675E-9 1.927471 0.022313 
1677.5E-9 1.927403 0.02228 
1680E-9 1.927336 0.022248 
1682.5E-9 1.927269 0.022216 
1685E-9 1.927202 0.022184 
1687.5E-9 1.927135 0.022152 
1690E-9 1.927069 0.02212 
